C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Date,CountryName,RegionName,PrescriptionIndex
0,0,2,0,0,0,0,0,0,0,2,0,2021-02-20,Haiti,,2
2,3,2,0,0,0,0,0,0,0,2,0,2021-02-15,Haiti,,3
1,3,2,0,0,0,0,0,0,0,2,0,2021-02-16,Haiti,,3
1,3,2,0,0,0,0,0,0,0,2,0,2021-02-17,Haiti,,3
0,3,2,0,0,0,0,0,0,0,2,0,2021-02-18,Haiti,,3
0,3,2,0,0,0,0,0,0,0,2,0,2021-02-19,Haiti,,3
0,2,2,0,0,0,0,0,0,0,2,0,2021-02-20,Haiti,,3
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-15,Haiti,,4
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-16,Haiti,,4
2,3,2,0,0,0,0,0,0,0,2,0,2021-02-17,Haiti,,4
1,3,2,0,0,0,0,0,0,0,2,0,2021-02-18,Haiti,,4
1,3,2,0,0,0,0,0,0,0,2,0,2021-02-19,Haiti,,4
0,3,2,0,0,0,0,0,0,0,2,0,2021-02-20,Haiti,,4
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-15,Haiti,,5
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-16,Haiti,,5
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-17,Haiti,,5
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-18,Haiti,,5
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-19,Haiti,,5
1,3,2,0,0,0,0,0,0,0,2,0,2021-02-20,Haiti,,5
3,3,2,0,0,0,0,0,2,0,2,0,2021-02-15,Haiti,,6
3,3,2,0,0,0,0,0,2,0,2,0,2021-02-16,Haiti,,6
3,3,2,0,0,0,0,0,2,0,2,0,2021-02-17,Haiti,,6
3,3,2,0,0,0,0,0,2,0,2,0,2021-02-18,Haiti,,6
3,3,2,0,0,0,0,0,1,0,2,0,2021-02-19,Haiti,,6
3,3,2,0,0,0,0,0,0,0,2,0,2021-02-20,Haiti,,6
3,3,2,0,1,0,2,0,2,2,2,0,2021-02-15,Haiti,,7
3,3,2,0,0,0,2,0,2,2,2,0,2021-02-16,Haiti,,7
3,3,2,0,0,0,2,0,2,1,2,0,2021-02-17,Haiti,,7
3,3,2,0,0,0,2,0,2,1,2,0,2021-02-18,Haiti,,7
3,3,2,0,0,0,2,0,2,1,2,0,2021-02-19,Haiti,,7
3,3,2,0,0,0,2,0,2,0,2,0,2021-02-20,Haiti,,7
3,3,2,0,2,0,2,0,2,3,2,0,2021-02-15,Haiti,,8
3,3,2,0,2,0,2,0,2,3,2,0,2021-02-16,Haiti,,8
3,3,2,0,2,0,2,0,2,3,2,0,2021-02-17,Haiti,,8
3,3,2,0,2,0,2,0,2,3,2,0,2021-02-18,Haiti,,8
3,3,2,0,2,0,2,0,2,3,2,0,2021-02-19,Haiti,,8
3,3,2,0,2,0,2,0,2,3,2,0,2021-02-20,Haiti,,8
3,3,2,4,2,0,2,0,2,3,2,0,2021-02-15,Haiti,,9
3,3,2,4,2,0,2,0,2,3,2,0,2021-02-16,Haiti,,9
3,3,2,4,2,0,2,0,2,3,2,0,2021-02-17,Haiti,,9
3,3,2,4,2,0,2,0,2,3,2,0,2021-02-18,Haiti,,9
3,3,2,3,2,0,2,0,2,3,2,0,2021-02-19,Haiti,,9
3,3,2,1,2,0,2,0,2,3,2,0,2021-02-20,Haiti,,9
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-15,Bhutan,,0
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-16,Bhutan,,0
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-17,Bhutan,,0
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-18,Bhutan,,0
0,0,0,0,0,0,2,0,0,0,0,0,2021-02-19,Bhutan,,0
0,0,0,0,0,0,2,0,0,0,0,0,2021-02-20,Bhutan,,0
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-15,Bhutan,,1
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-16,Bhutan,,1
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-17,Bhutan,,1
2,0,0,0,0,0,2,0,0,0,0,0,2021-02-18,Bhutan,,1
2,0,0,0,0,0,2,0,0,0,0,0,2021-02-19,Bhutan,,1
0,0,0,0,0,0,2,0,0,0,0,0,2021-02-20,Bhutan,,1
3,1,0,0,0,0,2,0,0,0,0,0,2021-02-15,Bhutan,,2
3,1,0,0,0,0,2,0,0,0,0,0,2021-02-16,Bhutan,,2
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-17,Bhutan,,2
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-18,Bhutan,,2
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-19,Bhutan,,2
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-20,Bhutan,,2
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-15,Bhutan,,3
3,2,0,0,0,0,2,0,0,0,0,0,2021-02-16,Bhutan,,3
3,2,0,0,0,0,2,0,0,0,0,0,2021-02-17,Bhutan,,3
3,1,0,0,0,0,2,0,0,0,0,0,2021-02-18,Bhutan,,3
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-19,Bhutan,,3
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-20,Bhutan,,3
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-15,Bhutan,,4
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-16,Bhutan,,4
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-17,Bhutan,,4
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-18,Bhutan,,4
3,2,0,0,0,0,2,0,0,0,0,0,2021-02-19,Bhutan,,4
3,0,0,0,0,0,2,0,0,0,0,0,2021-02-20,Bhutan,,4
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-15,Bhutan,,5
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-16,Bhutan,,5
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-17,Bhutan,,5
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-18,Bhutan,,5
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-19,Bhutan,,5
3,3,0,0,0,0,2,0,0,0,0,0,2021-02-20,Bhutan,,5
3,3,0,0,0,0,2,2,0,0,0,4,2021-02-15,Bhutan,,6
3,3,0,0,0,0,2,1,0,0,0,4,2021-02-16,Bhutan,,6
3,3,0,0,0,0,2,1,0,0,0,4,2021-02-17,Bhutan,,6
3,3,0,0,0,0,2,1,0,0,0,3,2021-02-18,Bhutan,,6
3,3,0,0,0,0,2,1,0,0,0,3,2021-02-19,Bhutan,,6
3,3,0,0,0,0,2,0,0,0,0,2,2021-02-20,Bhutan,,6
3,3,0,0,2,0,2,3,0,0,0,4,2021-02-15,Bhutan,,7
3,3,0,0,2,0,2,3,0,0,0,4,2021-02-16,Bhutan,,7
3,3,0,0,2,0,2,3,0,0,0,4,2021-02-17,Bhutan,,7
3,3,0,0,2,0,2,3,0,0,0,4,2021-02-18,Bhutan,,7
3,3,0,0,1,0,2,3,0,0,0,4,2021-02-19,Bhutan,,7
3,3,0,0,1,0,2,2,0,0,0,4,2021-02-20,Bhutan,,7
3,3,0,0,2,0,2,4,2,0,2,4,2021-02-15,Bhutan,,8
3,3,0,0,2,0,2,4,2,0,2,4,2021-02-16,Bhutan,,8
3,3,0,0,2,0,2,4,2,0,2,4,2021-02-17,Bhutan,,8
3,3,0,0,2,0,2,4,2,0,2,4,2021-02-18,Bhutan,,8
3,3,0,0,2,0,2,4,1,0,2,4,2021-02-19,Bhutan,,8
3,3,0,0,2,0,2,4,1,0,2,4,2021-02-20,Bhutan,,8
3,3,0,0,2,3,2,4,2,1,2,4,2021-02-15,Bhutan,,9
3,3,0,0,2,2,2,4,2,1,2,4,2021-02-16,Bhutan,,9
3,3,0,0,2,2,2,4,2,1,2,4,2021-02-17,Bhutan,,9
3,3,0,0,2,2,2,4,2,1,2,4,2021-02-18,Bhutan,,9
3,3,0,0,2,2,2,4,2,0,2,4,2021-02-19,Bhutan,,9
3,3,0,0,2,1,2,4,2,0,2,4,2021-02-20,Bhutan,,9
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-15,Hungary,,0
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-16,Hungary,,0
0,0,0,0,0,0,0,0,0,2,0,0,2021-02-17,Hungary,,0
0,0,0,0,0,0,0,0,0,2,0,0,2021-02-18,Hungary,,0
0,0,0,0,0,0,0,0,0,2,0,0,2021-02-19,Hungary,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Hungary,,0
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-15,Hungary,,1
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-16,Hungary,,1
0,1,0,0,0,0,0,0,0,3,0,0,2021-02-17,Hungary,,1
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-18,Hungary,,1
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-19,Hungary,,1
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-20,Hungary,,1
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-15,Hungary,,2
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-16,Hungary,,2
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-17,Hungary,,2
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-18,Hungary,,2
0,1,0,0,0,0,0,0,0,3,0,0,2021-02-19,Hungary,,2
0,0,0,0,0,0,0,0,0,3,0,0,2021-02-20,Hungary,,2
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-15,Hungary,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-16,Hungary,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-17,Hungary,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-18,Hungary,,3
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-19,Hungary,,3
0,2,0,0,0,0,0,0,0,3,0,0,2021-02-20,Hungary,,3
2,3,0,0,1,0,0,0,0,3,0,0,2021-02-15,Hungary,,4
1,3,0,0,1,0,0,0,0,3,0,0,2021-02-16,Hungary,,4
1,3,0,0,1,0,0,0,0,3,0,0,2021-02-17,Hungary,,4
0,3,0,0,1,0,0,0,0,3,0,0,2021-02-18,Hungary,,4
0,3,0,0,1,0,0,0,0,3,0,0,2021-02-19,Hungary,,4
0,3,0,0,0,0,0,0,0,3,0,0,2021-02-20,Hungary,,4
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-15,Hungary,,5
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-16,Hungary,,5
2,3,0,0,1,0,0,0,0,3,0,0,2021-02-17,Hungary,,5
1,3,0,0,1,0,0,0,0,3,0,0,2021-02-18,Hungary,,5
0,3,0,0,1,0,0,0,0,3,0,0,2021-02-19,Hungary,,5
0,3,0,0,1,0,0,0,0,3,0,0,2021-02-20,Hungary,,5
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-15,Hungary,,6
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-16,Hungary,,6
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-17,Hungary,,6
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-18,Hungary,,6
3,3,0,0,1,0,0,0,0,3,0,0,2021-02-19,Hungary,,6
2,3,0,0,1,0,0,0,0,3,0,0,2021-02-20,Hungary,,6
3,3,0,0,2,0,0,1,0,3,2,0,2021-02-15,Hungary,,7
3,3,0,0,2,0,0,1,0,3,2,0,2021-02-16,Hungary,,7
3,3,0,0,2,0,0,1,0,3,2,0,2021-02-17,Hungary,,7
3,3,0,0,2,0,0,0,0,3,2,0,2021-02-18,Hungary,,7
3,3,0,0,2,0,0,0,0,3,2,0,2021-02-19,Hungary,,7
3,3,0,0,2,0,0,0,0,3,2,0,2021-02-20,Hungary,,7
3,3,2,0,2,0,0,4,2,3,2,0,2021-02-15,Hungary,,8
3,3,1,0,2,0,0,4,2,3,2,0,2021-02-16,Hungary,,8
3,3,1,0,2,0,0,3,2,3,2,0,2021-02-17,Hungary,,8
3,3,0,0,2,0,0,3,2,3,2,0,2021-02-18,Hungary,,8
3,3,0,0,2,0,0,3,2,3,2,0,2021-02-19,Hungary,,8
3,3,0,0,2,0,0,3,1,3,2,0,2021-02-20,Hungary,,8
3,3,2,0,2,3,0,4,2,3,2,0,2021-02-15,Hungary,,9
3,3,2,0,2,3,0,4,2,3,2,0,2021-02-16,Hungary,,9
3,3,2,0,2,2,0,4,2,3,2,0,2021-02-17,Hungary,,9
3,3,2,0,2,2,0,4,2,3,2,0,2021-02-18,Hungary,,9
3,3,2,0,2,1,0,4,2,3,2,0,2021-02-19,Hungary,,9
3,3,2,0,2,1,0,4,2,3,2,0,2021-02-20,Hungary,,9
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,Indonesia,,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,Indonesia,,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,Indonesia,,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,Indonesia,,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,Indonesia,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Indonesia,,0
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,Indonesia,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,Indonesia,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,Indonesia,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,Indonesia,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,Indonesia,,1
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,Indonesia,,1
3,1,0,0,0,3,0,0,0,0,0,0,2021-02-15,Indonesia,,2
3,0,0,0,0,3,0,0,0,0,0,0,2021-02-16,Indonesia,,2
3,0,0,0,0,3,0,0,0,0,0,0,2021-02-17,Indonesia,,2
3,0,0,0,0,3,0,0,0,0,0,0,2021-02-18,Indonesia,,2
3,0,0,0,0,2,0,0,0,0,0,0,2021-02-19,Indonesia,,2
3,0,0,0,0,1,0,0,0,0,0,0,2021-02-20,Indonesia,,2
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Indonesia,,3
3,2,0,0,0,3,0,0,0,0,0,0,2021-02-16,Indonesia,,3
3,1,0,0,0,3,0,0,0,0,0,0,2021-02-17,Indonesia,,3
3,1,0,0,0,3,0,0,0,0,0,0,2021-02-18,Indonesia,,3
3,0,0,0,0,3,0,0,0,0,0,0,2021-02-19,Indonesia,,3
3,0,0,0,0,2,0,0,0,0,0,0,2021-02-20,Indonesia,,3
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Indonesia,,4
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-16,Indonesia,,4
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-17,Indonesia,,4
3,2,0,0,0,3,0,0,0,0,0,0,2021-02-18,Indonesia,,4
3,1,0,0,0,3,0,0,0,0,0,0,2021-02-19,Indonesia,,4
3,0,0,0,0,3,0,0,0,0,0,0,2021-02-20,Indonesia,,4
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-15,Indonesia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-16,Indonesia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-17,Indonesia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-18,Indonesia,,5
3,3,0,0,0,3,0,0,0,0,0,0,2021-02-19,Indonesia,,5
3,2,0,0,0,3,0,0,0,0,0,0,2021-02-20,Indonesia,,5
3,3,0,0,2,3,2,0,0,0,0,0,2021-02-15,Indonesia,,6
3,3,0,0,1,3,2,0,0,0,0,0,2021-02-16,Indonesia,,6
3,3,0,0,1,3,2,0,0,0,0,0,2021-02-17,Indonesia,,6
3,3,0,0,1,3,2,0,0,0,0,0,2021-02-18,Indonesia,,6
3,3,0,0,0,3,2,0,0,0,0,0,2021-02-19,Indonesia,,6
3,3,0,0,0,3,1,0,0,0,0,0,2021-02-20,Indonesia,,6
3,3,0,0,2,3,2,3,0,0,0,0,2021-02-15,Indonesia,,7
3,3,0,0,2,3,2,3,0,0,0,0,2021-02-16,Indonesia,,7
3,3,0,0,2,3,2,3,0,0,0,0,2021-02-17,Indonesia,,7
3,3,0,0,2,3,2,2,0,0,0,0,2021-02-18,Indonesia,,7
3,3,0,0,2,3,2,2,0,0,0,0,2021-02-19,Indonesia,,7
3,3,0,0,2,3,2,1,0,0,0,0,2021-02-20,Indonesia,,7
3,3,0,0,2,3,2,4,2,2,0,0,2021-02-15,Indonesia,,8
3,3,0,0,2,3,2,4,2,2,0,0,2021-02-16,Indonesia,,8
3,3,0,0,2,3,2,4,1,2,0,0,2021-02-17,Indonesia,,8
3,3,0,0,2,3,2,4,1,2,0,0,2021-02-18,Indonesia,,8
3,3,0,0,2,3,2,4,1,1,0,0,2021-02-19,Indonesia,,8
3,3,0,0,2,3,2,4,1,0,0,0,2021-02-20,Indonesia,,8
3,3,0,0,2,3,2,4,2,3,1,0,2021-02-15,Indonesia,,9
3,3,0,0,2,3,2,4,2,3,1,0,2021-02-16,Indonesia,,9
3,3,0,0,2,3,2,4,2,3,0,0,2021-02-17,Indonesia,,9
3,3,0,0,2,3,2,4,2,3,0,0,2021-02-18,Indonesia,,9
3,3,0,0,2,3,2,4,2,3,0,0,2021-02-19,Indonesia,,9
3,3,0,0,2,3,2,4,1,2,0,0,2021-02-20,Indonesia,,9
0,0,0,0,0,0,0,3,0,0,0,0,2021-02-15,United States,Pennsylvania,0
0,0,0,0,0,0,0,4,0,0,0,0,2021-02-16,United States,Pennsylvania,0
0,0,0,0,0,0,0,3,0,0,0,0,2021-02-17,United States,Pennsylvania,0
0,0,0,0,0,0,0,3,0,0,0,0,2021-02-18,United States,Pennsylvania,0
0,0,0,0,0,0,0,2,0,0,0,0,2021-02-19,United States,Pennsylvania,0
0,0,0,0,0,0,0,1,0,0,0,0,2021-02-20,United States,Pennsylvania,0
0,0,0,0,0,0,0,4,2,0,0,0,2021-02-15,United States,Pennsylvania,1
0,0,0,0,0,0,0,4,2,0,0,0,2021-02-16,United States,Pennsylvania,1
0,0,0,0,0,0,0,4,2,0,0,0,2021-02-17,United States,Pennsylvania,1
0,0,0,0,0,0,0,4,2,0,0,0,2021-02-18,United States,Pennsylvania,1
0,0,0,0,0,0,0,4,2,0,0,0,2021-02-19,United States,Pennsylvania,1
0,0,0,0,0,0,0,4,2,0,0,0,2021-02-20,United States,Pennsylvania,1
0,2,0,0,0,2,0,4,2,0,0,0,2021-02-15,United States,Pennsylvania,2
0,2,0,0,0,2,0,4,2,0,0,0,2021-02-16,United States,Pennsylvania,2
0,1,0,0,0,2,0,4,2,0,0,0,2021-02-17,United States,Pennsylvania,2
0,0,0,0,0,2,0,4,2,0,0,0,2021-02-18,United States,Pennsylvania,2
0,0,0,0,0,2,0,4,2,0,0,0,2021-02-19,United States,Pennsylvania,2
0,0,0,0,0,1,0,4,2,0,0,0,2021-02-20,United States,Pennsylvania,2
0,3,0,0,0,2,0,4,2,0,0,0,2021-02-15,United States,Pennsylvania,3
0,3,0,0,0,2,0,4,2,0,0,0,2021-02-16,United States,Pennsylvania,3
0,2,0,0,0,2,0,4,2,0,0,0,2021-02-17,United States,Pennsylvania,3
0,2,0,0,0,2,0,4,2,0,0,0,2021-02-18,United States,Pennsylvania,3
0,1,0,0,0,2,0,4,2,0,0,0,2021-02-19,United States,Pennsylvania,3
0,0,0,0,0,1,0,4,2,0,0,0,2021-02-20,United States,Pennsylvania,3
0,3,0,0,0,3,0,4,2,0,0,0,2021-02-15,United States,Pennsylvania,4
0,3,0,0,0,3,0,4,2,0,0,0,2021-02-16,United States,Pennsylvania,4
0,3,0,0,0,2,0,4,2,0,0,0,2021-02-17,United States,Pennsylvania,4
0,3,0,0,0,2,0,4,2,0,0,0,2021-02-18,United States,Pennsylvania,4
0,3,0,0,0,2,0,4,2,0,0,0,2021-02-19,United States,Pennsylvania,4
0,1,0,0,0,2,0,4,2,0,0,0,2021-02-20,United States,Pennsylvania,4
0,3,0,0,0,3,0,4,2,2,0,0,2021-02-15,United States,Pennsylvania,5
0,3,0,0,0,3,0,4,2,2,0,0,2021-02-16,United States,Pennsylvania,5
0,3,0,0,0,3,0,4,2,1,0,0,2021-02-17,United States,Pennsylvania,5
0,3,0,0,0,3,0,4,2,1,0,0,2021-02-18,United States,Pennsylvania,5
0,3,0,0,0,3,0,4,2,1,0,0,2021-02-19,United States,Pennsylvania,5
0,3,0,0,0,3,0,4,2,0,0,0,2021-02-20,United States,Pennsylvania,5
2,3,0,0,0,3,0,4,2,3,1,0,2021-02-15,United States,Pennsylvania,6
1,3,0,0,0,3,0,4,2,3,1,0,2021-02-16,United States,Pennsylvania,6
0,3,0,0,0,3,0,4,2,3,1,0,2021-02-17,United States,Pennsylvania,6
0,3,0,0,0,3,0,4,2,3,1,0,2021-02-18,United States,Pennsylvania,6
0,3,0,0,0,3,0,4,2,3,0,0,2021-02-19,United States,Pennsylvania,6
0,3,0,0,0,3,0,4,2,3,0,0,2021-02-20,United States,Pennsylvania,6
3,3,0,0,0,3,0,4,2,3,1,0,2021-02-15,United States,Pennsylvania,7
3,3,0,0,0,3,0,4,2,3,1,0,2021-02-16,United States,Pennsylvania,7
3,3,0,0,0,3,0,4,2,3,1,0,2021-02-17,United States,Pennsylvania,7
2,3,0,0,0,3,0,4,2,3,1,0,2021-02-18,United States,Pennsylvania,7
1,3,0,0,0,3,0,4,2,3,1,0,2021-02-19,United States,Pennsylvania,7
0,3,0,0,0,3,0,4,2,3,0,0,2021-02-20,United States,Pennsylvania,7
3,3,0,0,0,3,0,4,2,3,2,2,2021-02-15,United States,Pennsylvania,8
3,3,0,0,0,3,0,4,2,3,2,1,2021-02-16,United States,Pennsylvania,8
3,3,0,0,0,3,0,4,2,3,2,0,2021-02-17,United States,Pennsylvania,8
3,3,0,0,0,3,0,4,2,3,2,0,2021-02-18,United States,Pennsylvania,8
3,3,0,0,0,3,0,4,2,3,2,0,2021-02-19,United States,Pennsylvania,8
3,3,0,0,0,3,0,4,2,3,2,0,2021-02-20,United States,Pennsylvania,8
3,3,0,0,2,3,0,4,2,3,2,4,2021-02-15,United States,Pennsylvania,9
3,3,0,0,1,3,0,4,2,3,2,4,2021-02-16,United States,Pennsylvania,9
3,3,0,0,1,3,0,4,2,3,2,4,2021-02-17,United States,Pennsylvania,9
3,3,0,0,0,3,0,4,2,3,2,4,2021-02-18,United States,Pennsylvania,9
3,3,0,0,0,3,0,4,2,3,2,4,2021-02-19,United States,Pennsylvania,9
3,3,0,0,0,3,0,4,2,3,2,4,2021-02-20,United States,Pennsylvania,9
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,India,,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,India,,0
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,India,,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,India,,0
1,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,India,,0
0,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,India,,0
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,India,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-16,India,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-17,India,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-18,India,,1
3,0,0,0,0,0,0,0,0,0,0,0,2021-02-19,India,,1
2,0,0,0,0,0,0,0,0,0,0,0,2021-02-20,India,,1
3,1,0,0,0,0,0,0,0,0,2,0,2021-02-15,India,,2
3,1,0,0,0,0,0,0,0,0,2,0,2021-02-16,India,,2
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-17,India,,2
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-18,India,,2
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-19,India,,2
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-20,India,,2
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-15,India,,3
3,2,0,0,0,0,0,0,0,0,2,0,2021-02-16,India,,3
3,2,0,0,0,0,0,0,0,0,2,0,2021-02-17,India,,3
3,1,0,0,0,0,0,0,0,0,2,0,2021-02-18,India,,3
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-19,India,,3
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-20,India,,3
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-15,India,,4
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-16,India,,4
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-17,India,,4
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-18,India,,4
3,2,0,0,0,0,0,0,0,0,2,0,2021-02-19,India,,4
3,0,0,0,0,0,0,0,0,0,2,0,2021-02-20,India,,4
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-15,India,,5
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-16,India,,5
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-17,India,,5
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-18,India,,5
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-19,India,,5
3,3,0,0,0,0,0,0,0,0,2,0,2021-02-20,India,,5
3,3,0,0,0,2,0,0,0,0,2,4,2021-02-15,India,,6
3,3,0,0,0,2,0,0,0,0,2,4,2021-02-16,India,,6
3,3,0,0,0,1,0,0,0,0,2,4,2021-02-17,India,,6
3,3,0,0,0,1,0,0,0,0,2,4,2021-02-18,India,,6
3,3,0,0,0,1,0,0,0,0,2,4,2021-02-19,India,,6
3,3,0,0,0,0,0,0,0,0,2,4,2021-02-20,India,,6
3,3,0,0,0,3,2,3,0,0,2,4,2021-02-15,India,,7
3,3,0,0,0,3,2,2,0,0,2,4,2021-02-16,India,,7
3,3,0,0,0,3,2,2,0,0,2,4,2021-02-17,India,,7
3,3,0,0,0,3,2,1,0,0,2,4,2021-02-18,India,,7
3,3,0,0,0,3,2,1,0,0,2,4,2021-02-19,India,,7
3,3,0,0,0,2,2,0,0,0,2,4,2021-02-20,India,,7
3,3,0,0,0,3,2,4,0,3,2,4,2021-02-15,India,,8
3,3,0,0,0,3,2,4,0,3,2,4,2021-02-16,India,,8
3,3,0,0,0,3,2,4,0,2,2,4,2021-02-17,India,,8
3,3,0,0,0,3,2,4,0,2,2,4,2021-02-18,India,,8
3,3,0,0,0,3,2,4,0,1,2,4,2021-02-19,India,,8
3,3,0,0,0,3,2,4,0,0,2,4,2021-02-20,India,,8
3,3,0,0,2,3,2,4,0,3,2,4,2021-02-15,India,,9
3,3,0,0,2,3,2,4,0,3,2,4,2021-02-16,India,,9
3,3,0,0,1,3,2,4,0,3,2,4,2021-02-17,India,,9
3,3,0,0,1,3,2,4,0,3,2,4,2021-02-18,India,,9
3,3,0,0,0,3,2,4,0,3,2,4,2021-02-19,India,,9
3,3,0,0,0,3,2,4,0,2,2,4,2021-02-20,India,,9
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-15,Ireland,,0
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-16,Ireland,,0
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-17,Ireland,,0
1,0,0,0,0,0,2,0,0,0,0,0,2021-02-18,Ireland,,0
0,0,0,0,0,0,2,0,0,0,0,0,2021-02-19,Ireland,,0
0,0,0,0,0,0,2,0,0,0,0,0,2021-02-20,Ireland,,0
